event_timestamp,advertising_id,advertising_id_type,user_id,ad_unit,ad_network,instance_name,country,placement,segment,AB_Testing,revenue
2021-01-12 10:21:22,e1eeb8a7-9d4b-4949-84ca-404c25974c77,idfa,2e54d007-1dcc-4c97-adac-75ac7a7e84a4,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 13:41:40,7a927c40-ad04-4533-b949-d87a22b00bf6,idfa,5a990312-9c1b-4613-b1fe-5a47ef5760d2,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 13:36:10,7a927c40-ad04-4533-b949-d87a22b00bf6,idfa,5a990312-9c1b-4613-b1fe-5a47ef5760d2,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 19:23:00,1f82b6a7-3e9a-413e-a6a0-46dcfaecbfba,idfa,72d50f4f-199a-4ce1-bd3b-d56a7a00ec63,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 13:13:05,a31c0288-2852-4312-8e25-3f26f92fafe4,idfa,8c37165b-f3bb-44d1-86f3-698b498e61a8,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 10:32:33,429812dc-8244-4228-8b39-2762f6213972,idfa,193ba349-ec2d-473c-b58a-7ff93f9b55ef,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 09:25:08,a31c0288-2852-4312-8e25-3f26f92fafe4,idfa,8c37165b-f3bb-44d1-86f3-698b498e61a8,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 13:54:36,91f7da81-cc7a-4ca4-bfcc-32ab0cd9e7f4,idfa,85bda3b4-680b-4dcd-b248-6f405d275399,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 20:17:38,824e87d0-2960-460f-a3ea-72ec19cdc4fd,idfa,94b99320-c656-4bec-ba3c-a1d68957371d,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 16:28:04,91f7da81-cc7a-4ca4-bfcc-32ab0cd9e7f4,idfa,85bda3b4-680b-4dcd-b248-6f405d275399,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 17:26:35,cc3cc43c-7fcd-4ed2-b89b-dc299869120e,idfa,a2ff2261-79d7-48e8-86a7-a58569c75e84,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 18:13:42,596a4fd4-f30a-4705-a477-0aeb287b25bb,idfa,862ca684-c3c4-461d-a223-c60c5efce6ca,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 18:14:02,07fce099-c964-427d-99d3-ff475f57a5f5,idfa,a91e0501-21f4-40cb-bce9-9186b72c4b96,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 13:33:24,7a927c40-ad04-4533-b949-d87a22b00bf6,idfa,5a990312-9c1b-4613-b1fe-5a47ef5760d2,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 15:46:38,ac5003e2-eb71-4106-8d9a-e2b1bc1592cc,idfa,c62c385a-b992-4057-b9c2-a96fe9144e47,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 13:33:14,a31c0288-2852-4312-8e25-3f26f92fafe4,idfa,8c37165b-f3bb-44d1-86f3-698b498e61a8,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 17:43:03,cc3cc43c-7fcd-4ed2-b89b-dc299869120e,idfa,a2ff2261-79d7-48e8-86a7-a58569c75e84,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 17:29:24,cc3cc43c-7fcd-4ed2-b89b-dc299869120e,idfa,a2ff2261-79d7-48e8-86a7-a58569c75e84,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 13:54:01,7a927c40-ad04-4533-b949-d87a22b00bf6,idfa,5a990312-9c1b-4613-b1fe-5a47ef5760d2,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 15:36:05,ac5003e2-eb71-4106-8d9a-e2b1bc1592cc,idfa,c62c385a-b992-4057-b9c2-a96fe9144e47,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 08:08:47,429812dc-8244-4228-8b39-2762f6213972,idfa,193ba349-ec2d-473c-b58a-7ff93f9b55ef,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 13:45:20,7a927c40-ad04-4533-b949-d87a22b00bf6,idfa,5a990312-9c1b-4613-b1fe-5a47ef5760d2,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 20:26:35,4706fb10-9f5e-4557-aa0d-7781d282a709,idfa,85ffa078-d81e-492b-b22d-171064287950,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 20:11:53,824e87d0-2960-460f-a3ea-72ec19cdc4fd,idfa,94b99320-c656-4bec-ba3c-a1d68957371d,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 13:54:27,680b53ff-2647-4530-aa69-1c59353c5c84,idfa,760c5556-7bb7-4c41-b319-d4f5a6c7267f,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 13:49:23,7a927c40-ad04-4533-b949-d87a22b00bf6,idfa,5a990312-9c1b-4613-b1fe-5a47ef5760d2,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 20:06:23,824e87d0-2960-460f-a3ea-72ec19cdc4fd,idfa,94b99320-c656-4bec-ba3c-a1d68957371d,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 13:21:15,a31c0288-2852-4312-8e25-3f26f92fafe4,idfa,8c37165b-f3bb-44d1-86f3-698b498e61a8,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 10:43:34,429812dc-8244-4228-8b39-2762f6213972,idfa,193ba349-ec2d-473c-b58a-7ff93f9b55ef,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 10:37:09,429812dc-8244-4228-8b39-2762f6213972,idfa,193ba349-ec2d-473c-b58a-7ff93f9b55ef,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 20:14:56,824e87d0-2960-460f-a3ea-72ec19cdc4fd,idfa,94b99320-c656-4bec-ba3c-a1d68957371d,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 17:40:34,cc3cc43c-7fcd-4ed2-b89b-dc299869120e,idfa,a2ff2261-79d7-48e8-86a7-a58569c75e84,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 14:39:08,3e519d12-2da0-4dbd-b5db-799d66c0fdb3,idfa,831ca8d6-d693-4da2-9ebd-335554f2f167,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 18:04:31,596a4fd4-f30a-4705-a477-0aeb287b25bb,idfa,862ca684-c3c4-461d-a223-c60c5efce6ca,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 14:55:39,ac5003e2-eb71-4106-8d9a-e2b1bc1592cc,idfa,c62c385a-b992-4057-b9c2-a96fe9144e47,interstitial,IronSource,full gang applovin,TR,"","",A,0.0
2021-01-12 20:14:01,a1ac48fe-a0db-47d8-935e-28498d274a04,idfa,1cd51ff0-7ab3-4515-ac56-d19f9a07ed6f,interstitial,IronSource,full gang applovin,RO,"","",A,0.0
2021-01-12 19:40:06,a1ac48fe-a0db-47d8-935e-28498d274a04,idfa,1cd51ff0-7ab3-4515-ac56-d19f9a07ed6f,interstitial,IronSource,full gang applovin,RO,"","",A,0.0
2021-01-12 10:09:43,4804c415-fd12-4f37-8fb0-09b62391bb0b,idfa,e4f979a4-8b7a-4fb7-ac8e-4059ff4fdf91,interstitial,IronSource,full gang applovin,RO,"","",A,0.0
2021-01-12 09:03:00,6c6ebde4-c461-4df9-8c66-b35cf9b9c8c8,idfa,56b137e6-bfde-4efc-a6d6-7134762d1947,interstitial,IronSource,full gang applovin,RO,"","",A,0.0
2021-01-12 19:16:12,4804c415-fd12-4f37-8fb0-09b62391bb0b,idfa,e4f979a4-8b7a-4fb7-ac8e-4059ff4fdf91,interstitial,IronSource,full gang applovin,RO,"","",A,0.0
2021-01-12 10:06:59,4804c415-fd12-4f37-8fb0-09b62391bb0b,idfa,e4f979a4-8b7a-4fb7-ac8e-4059ff4fdf91,interstitial,IronSource,full gang applovin,RO,"","",A,0.0
2021-01-12 13:41:40,12170a04-fcc7-4f60-ade9-857590640276,idfa,c45671be-0fda-4566-8f60-4431cde46ad3,interstitial,IronSource,full gang applovin,RO,"","",A,0.0
2021-01-12 08:53:26,6c6ebde4-c461-4df9-8c66-b35cf9b9c8c8,idfa,56b137e6-bfde-4efc-a6d6-7134762d1947,interstitial,IronSource,full gang applovin,RO,"","",A,0.0
2021-01-12 18:30:48,4804c415-fd12-4f37-8fb0-09b62391bb0b,idfa,e4f979a4-8b7a-4fb7-ac8e-4059ff4fdf91,interstitial,IronSource,full gang applovin,RO,"","",A,0.0
2021-01-12 13:28:12,240a0be3-cde1-41dc-a607-724a55cd6810,idfa,be74acf8-4cd1-4976-8d31-5bd69ee85711,interstitial,IronSource,full gang applovin,MO,"","",A,0.0
2021-01-12 00:00:35,e5816696-8a78-4463-b596-79dff8c5927b,idfa,13314f0b-9bee-44fd-99ad-1e0b9a453c5b,interstitial,IronSource,full gang applovin,MO,"","",A,0.0
2021-01-12 07:22:18,1acf1536-a9cf-4a30-9cb1-321bdb0e30ed,idfv,1acf1536-a9cf-4a30-9cb1-321bdb0e30ed,interstitial,IronSource,full gang applovin,AE,"","",A,0.0
2021-01-12 05:08:06,a8023b30-6388-43dd-9e39-e9f3fa3a49c4,idfa,106c14c6-71da-40b3-bd68-cd9033d19ac6,interstitial,IronSource,full gang applovin,AE,"","",A,0.0
2021-01-12 13:49:29,90fa672c-9800-47b4-a402-8835635b2922,idfv,90fa672c-9800-47b4-a402-8835635b2922,interstitial,IronSource,full gang applovin,AE,"","",A,0.0
2021-01-12 05:23:05,1acf1536-a9cf-4a30-9cb1-321bdb0e30ed,idfv,1acf1536-a9cf-4a30-9cb1-321bdb0e30ed,interstitial,IronSource,full gang applovin,AE,"","",A,0.0
2021-01-12 13:36:58,0d243771-dc74-4d40-a319-cc2374bfd717,idfa,82f95fc0-3282-4b73-a04e-0c9d4d3216b5,interstitial,IronSource,full gang applovin,AE,"","",A,0.0
2021-01-12 10:29:30,f8787e0f-920a-4c24-b1d4-83687d33aee6,idfa,c6c6f6af-2ae8-4a84-a3fb-779f26abfe50,interstitial,IronSource,full gang applovin,AE,"","",A,0.0
2021-01-12 05:10:43,a8023b30-6388-43dd-9e39-e9f3fa3a49c4,idfa,106c14c6-71da-40b3-bd68-cd9033d19ac6,interstitial,IronSource,full gang applovin,AE,"","",A,0.0
2021-01-12 13:52:00,90fa672c-9800-47b4-a402-8835635b2922,idfv,90fa672c-9800-47b4-a402-8835635b2922,interstitial,IronSource,full gang applovin,AE,"","",A,0.0
2021-01-12 06:10:06,00b0ce43-7c40-464e-ba6c-05727aca1a79,idfv,00b0ce43-7c40-464e-ba6c-05727aca1a79,interstitial,IronSource,full gang applovin,AE,"","",A,0.0
2021-01-12 04:50:12,00b0ce43-7c40-464e-ba6c-05727aca1a79,idfv,00b0ce43-7c40-464e-ba6c-05727aca1a79,interstitial,IronSource,full gang applovin,AE,"","",A,0.0
2021-01-12 05:04:30,a8023b30-6388-43dd-9e39-e9f3fa3a49c4,idfa,106c14c6-71da-40b3-bd68-cd9033d19ac6,interstitial,IronSource,full gang applovin,AE,"","",A,0.0
2021-01-12 13:49:27,6923c584-f32c-4ae7-a869-d98ae8a9e00c,idfa,1ad26c85-5b9d-47a4-b6ff-e9cf0947c0cd,interstitial,IronSource,full gang applovin,AE,"","",A,0.0
2021-01-12 07:39:42,1c4a79f6-e21c-4c50-938e-60baa50977e7,idfa,b6b3316a-94ee-4268-8019-15ff4c7f3ff4,interstitial,IronSource,full gang applovin,AE,"","",A,0.0
2021-01-12 04:32:11,94e46682-8224-4320-a7aa-31e5fc672ac0,idfa,66417ac9-8e6c-4100-b550-2ef0fbdb51e3,interstitial,IronSource,full gang applovin,AE,"","",A,0.0
2021-01-12 06:14:18,00b0ce43-7c40-464e-ba6c-05727aca1a79,idfv,00b0ce43-7c40-464e-ba6c-05727aca1a79,interstitial,IronSource,full gang applovin,AE,"","",A,0.0
2021-01-12 06:46:24,dbf1a0ea-90a6-4345-8fa8-22468ee683e9,idfa,c53ef679-2f4c-4fe6-9315-b77426c78b36,interstitial,IronSource,full gang applovin,AL,"","",A,0.0
2021-01-12 19:02:46,dbf1a0ea-90a6-4345-8fa8-22468ee683e9,idfa,c53ef679-2f4c-4fe6-9315-b77426c78b36,interstitial,IronSource,full gang applovin,AL,"","",A,0.0
2021-01-12 20:22:50,dbf1a0ea-90a6-4345-8fa8-22468ee683e9,idfa,c53ef679-2f4c-4fe6-9315-b77426c78b36,interstitial,IronSource,full gang applovin,AL,"","",A,0.0
2021-01-12 06:31:51,dbf1a0ea-90a6-4345-8fa8-22468ee683e9,idfa,c53ef679-2f4c-4fe6-9315-b77426c78b36,interstitial,IronSource,full gang applovin,AL,"","",A,0.0
2021-01-12 06:36:21,dbf1a0ea-90a6-4345-8fa8-22468ee683e9,idfa,c53ef679-2f4c-4fe6-9315-b77426c78b36,interstitial,IronSource,full gang applovin,AL,"","",A,0.0
2021-01-12 06:39:47,dbf1a0ea-90a6-4345-8fa8-22468ee683e9,idfa,c53ef679-2f4c-4fe6-9315-b77426c78b36,interstitial,IronSource,full gang applovin,AL,"","",A,0.0
2021-01-12 17:04:36,dbf1a0ea-90a6-4345-8fa8-22468ee683e9,idfa,c53ef679-2f4c-4fe6-9315-b77426c78b36,interstitial,IronSource,full gang applovin,AL,"","",A,0.0
2021-01-12 16:54:31,dbf1a0ea-90a6-4345-8fa8-22468ee683e9,idfa,c53ef679-2f4c-4fe6-9315-b77426c78b36,interstitial,IronSource,full gang applovin,AL,"","",A,0.0
2021-01-12 07:32:06,dbf1a0ea-90a6-4345-8fa8-22468ee683e9,idfa,c53ef679-2f4c-4fe6-9315-b77426c78b36,interstitial,IronSource,full gang applovin,AL,"","",A,0.0
2021-01-12 14:47:44,b9c84cfe-245e-4001-b957-a97f84b7e671,idfa,5d2c1c2c-84c1-4f98-8bbb-b815891b9d1a,interstitial,IronSource,full gang applovin,GR,"","",A,0.0
2021-01-12 16:54:52,b9c84cfe-245e-4001-b957-a97f84b7e671,idfa,5d2c1c2c-84c1-4f98-8bbb-b815891b9d1a,interstitial,IronSource,full gang applovin,GR,"","",A,0.0
2021-01-12 16:41:25,b9c84cfe-245e-4001-b957-a97f84b7e671,idfa,5d2c1c2c-84c1-4f98-8bbb-b815891b9d1a,interstitial,IronSource,full gang applovin,GR,"","",A,0.0
2021-01-12 15:05:43,b9c84cfe-245e-4001-b957-a97f84b7e671,idfa,5d2c1c2c-84c1-4f98-8bbb-b815891b9d1a,interstitial,IronSource,full gang applovin,GR,"","",A,0.0
2021-01-12 14:59:33,b9c84cfe-245e-4001-b957-a97f84b7e671,idfa,5d2c1c2c-84c1-4f98-8bbb-b815891b9d1a,interstitial,IronSource,full gang applovin,GR,"","",A,0.0
2021-01-12 13:39:16,64ffceaa-b974-4836-8300-95afba5bc838,idfv,64ffceaa-b974-4836-8300-95afba5bc838,interstitial,IronSource,full gang applovin,GR,"","",A,0.0
2021-01-12 13:35:19,64ffceaa-b974-4836-8300-95afba5bc838,idfv,64ffceaa-b974-4836-8300-95afba5bc838,interstitial,IronSource,full gang applovin,GR,"","",A,0.0
2021-01-12 16:37:04,b9c84cfe-245e-4001-b957-a97f84b7e671,idfa,5d2c1c2c-84c1-4f98-8bbb-b815891b9d1a,interstitial,IronSource,full gang applovin,GR,"","",A,0.0
2021-01-12 15:56:12,59cf4beb-8412-4a75-ab3b-ceff4dda5daa,idfa,9acd5247-bfa2-45b5-95a6-13b97f0d9fab,interstitial,IronSource,full gang applovin,GR,"","",A,0.0
2021-01-12 20:23:45,3a48790e-2120-46cb-a00c-5d8146adf3b4,idfa,923acd03-b611-41c2-935e-c8b9a9a4b825,interstitial,IronSource,full gang applovin,SA,"","",A,0.0
2021-01-12 09:47:43,23d0b085-36c3-4af5-9ad3-28fa04bf82ab,idfa,8ce70c86-9db9-470a-8b7f-aa487c6ae88e,interstitial,IronSource,full gang applovin,SA,"","",A,0.0
2021-01-12 09:08:02,71003a2d-5854-4be4-810a-c2b8f6d0989a,idfa,9d6583ab-0a80-42f7-a4ae-6187b056b918,interstitial,IronSource,full gang applovin,SA,"","",A,0.0
2021-01-12 15:40:33,a773c9a0-5fae-49ea-8d37-fd9ae1330aaf,idfa,d7081a0d-cfdd-4e57-a94d-78a7aa3ad988,interstitial,IronSource,full gang applovin,SA,"","",A,0.0
2021-01-12 17:50:25,36517241-3a33-4b68-8483-4273f0045244,idfa,9197c91a-8295-4703-9e53-e39d899574b2,interstitial,IronSource,full gang applovin,SA,"","",A,0.0
2021-01-12 20:54:00,93e3c6a7-0a19-456e-89a0-8b4d99459e95,idfv,93e3c6a7-0a19-456e-89a0-8b4d99459e95,interstitial,IronSource,full gang applovin,SA,"","",A,0.0
2021-01-12 02:33:51,73e4742a-a1fa-4357-884e-fac8f4967d40,idfa,b8f56f70-3001-4665-bd44-0062dbb47b48,interstitial,IronSource,full gang applovin,BR,"","",A,0.0
2021-01-12 16:37:07,9d3d99ed-5ee6-40c1-91a8-96f4d183f9ca,idfa,ff1bb062-35d6-47fe-8144-3b49e4f6f31e,interstitial,IronSource,full gang applovin,BR,"","",A,0.0
2021-01-12 17:10:36,7a6f1cb4-26f4-42fb-bd81-56188c4c0fc8,idfa,1e82f7bb-7daf-41ca-8cc6-740fba73bf19,interstitial,IronSource,full gang applovin,BR,"","",A,0.0
2021-01-12 00:29:35,7a6f1cb4-26f4-42fb-bd81-56188c4c0fc8,idfa,1e82f7bb-7daf-41ca-8cc6-740fba73bf19,interstitial,IronSource,full gang applovin,BR,"","",A,0.0
2021-01-12 10:58:44,7a6f1cb4-26f4-42fb-bd81-56188c4c0fc8,idfa,1e82f7bb-7daf-41ca-8cc6-740fba73bf19,interstitial,IronSource,full gang applovin,BR,"","",A,0.0
2021-01-12 23:08:39,c5dd05f8-4bb0-41af-b273-1f0df4247b03,idfa,b2da8b2f-ae49-44b1-8f4f-9d6e84b2ce84,interstitial,IronSource,full gang applovin,BR,"","",A,0.0
2021-01-12 00:42:52,7a6f1cb4-26f4-42fb-bd81-56188c4c0fc8,idfa,1e82f7bb-7daf-41ca-8cc6-740fba73bf19,interstitial,IronSource,full gang applovin,BR,"","",A,0.0
2021-01-12 16:39:27,9d3d99ed-5ee6-40c1-91a8-96f4d183f9ca,idfa,ff1bb062-35d6-47fe-8144-3b49e4f6f31e,interstitial,IronSource,full gang applovin,BR,"","",A,0.0
2021-01-12 16:34:13,9d3d99ed-5ee6-40c1-91a8-96f4d183f9ca,idfa,ff1bb062-35d6-47fe-8144-3b49e4f6f31e,interstitial,IronSource,full gang applovin,BR,"","",A,0.0
2021-01-12 04:24:17,c3be115d-49bd-42e1-8a9d-56314c6f7dd2,idfa,a70f9e5b-183f-4760-8fb2-84377ffa70ae,interstitial,IronSource,full gang applovin,JP,"","",A,0.0
2021-01-12 08:15:47,90771bc2-c4be-40ec-aa13-8c3be8ea966f,idfa,4212e14d-5460-4185-bbc1-712ba4e9823d,interstitial,IronSource,full gang applovin,UZ,"","",A,0.0
2021-01-12 05:55:33,bb6b6889-7b64-44c3-8847-0c55cfd7308c,idfa,73584137-3a18-456a-b692-903aee47aa0a,interstitial,IronSource,full gang applovin,UZ,"","",A,0.0
2021-01-12 18:04:53,b1dec3c7-db1a-4bbe-ab94-4dd313a472fd,idfa,27bcb0c5-a4a4-4ebd-98e3-4f45de53d817,interstitial,IronSource,full gang applovin,UZ,"","",A,0.0
2021-01-12 06:01:51,bb6b6889-7b64-44c3-8847-0c55cfd7308c,idfa,73584137-3a18-456a-b692-903aee47aa0a,interstitial,IronSource,full gang applovin,UZ,"","",A,0.0
2021-01-12 08:53:22,b77af034-c1b5-4333-83d1-5092904670ea,idfa,0cf03a21-6232-4847-910e-47a622c3ea1b,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 12:40:02,d9afdf20-ca39-4184-81ba-71d77cd73c3b,idfa,c7646b2b-5104-4c8d-afec-e4a2d08eedad,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 03:26:43,713a17b9-5af8-4dd1-974d-86880015f58f,idfa,c51250cc-b02a-4b74-822f-d6f343714520,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 10:43:03,81f7489c-4114-4d7b-a5d0-900240bf405d,idfa,7777ad46-6e24-4130-b8e1-b94fd0577db5,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 02:01:03,e117351c-9b97-4b3a-8385-a0b07642f410,idfa,6a5bd9db-8331-4fd8-9639-029877dc306a,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 08:01:52,196eb650-77d3-4c16-9e27-64d7f65a5114,idfa,4fef4023-b802-46d8-a6a9-d51c8a7d8e7e,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 10:13:36,b0b922a7-01f9-4088-9911-6452c5033ad6,idfa,0831e4b0-38b0-4878-ade1-dd0c239afc3b,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 02:54:00,eacf94c4-d0bd-4e1d-a120-7ce179a54fcf,idfa,482d922b-1e22-4197-9ac9-7797ecb4e9df,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 09:29:21,43828838-7803-4b30-9072-f3c012d5a008,idfa,1f87032e-7860-46f2-a981-56f54ceaa49b,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 12:20:15,e7d236bb-9277-44ee-a839-dae9585ff427,idfa,1ea13e74-a90c-4461-82f1-eb882557d429,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 08:53:02,e54be227-34b8-4ddb-accb-7f095f5b44aa,idfa,0eb80113-138a-49f9-b18b-1d17dea99468,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 09:35:25,2ae1a7b7-8f7b-4a39-b86a-403ae7d4db72,idfa,18dbda97-169c-4481-8f12-6697a2f56ee6,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 11:02:02,bbc5be09-58d3-42cb-bbb7-60553213a1ae,idfa,d13288ab-faa3-449e-8391-581dcf8a1df9,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 12:26:45,b5abdcbd-386f-4f19-b35a-2f007e7ccc79,idfa,cf28c9b0-caa3-41f6-b173-5f0492ea20ee,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 09:26:59,addcf636-95e5-4cf4-bada-314d716d2177,idfa,fbacb16d-ee0c-4215-85a3-4fc5e3e058c6,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 10:14:15,b5abdcbd-386f-4f19-b35a-2f007e7ccc79,idfa,cf28c9b0-caa3-41f6-b173-5f0492ea20ee,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 01:37:03,13196c97-38c8-458e-afef-0617076d7858,idfa,f1b33018-b902-4288-a3aa-7f4b0b790aed,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 01:06:41,314df3b5-87ce-4e42-9396-17855f9a3ec8,idfa,77fcac06-0583-42ad-85c1-9775a28f2027,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 03:38:08,c2ba428b-2511-41e0-b764-e5b53042818f,idfa,9c1c8ed3-6a96-4c47-ab90-9e16d3f93420,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 22:33:54,f451ec63-d111-45dc-a568-c45f2e8bf618,idfa,0db4abb3-d83a-44d1-900a-0e4bee238802,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 01:45:37,36cc3f3c-2eda-4ab4-b45b-6cbe67d96b86,idfa,8cd03a4f-4908-48be-a37b-a29c6324e9f3,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 03:04:30,e61e7779-c8ab-4ffc-896e-b9fb82ab7dc5,idfa,0f6ca90d-1340-4d48-aaa7-0525293dfedc,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 03:44:20,cf0a2bea-9667-47ec-b430-840d88b200b6,idfa,e7bd77f1-fd46-40d1-b743-1b99380827c3,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 06:42:34,cc1c8850-dcc5-4a80-a4a8-f47c6aa90c96,idfa,754677a7-3215-459d-8959-0ed9af2ca0ee,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 10:22:45,3c723ef4-c74f-4dc9-b34c-1615a1160362,idfa,b51bc017-2767-4f9a-be15-f556676fe8b1,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 09:28:16,c9657f60-3a7e-4b50-9029-8c476e447f87,idfa,44780553-2e94-4f25-921b-370244f92714,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 04:07:18,20d91883-5f70-47e3-a657-88301ec34a31,idfa,0e11d8bd-c886-466a-8255-a821460f99f0,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 08:07:00,ed83524a-7da7-4e1d-944d-3bb9a75567e7,idfa,7dd2787f-3c38-4322-a085-141e3b1e72a7,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 11:13:51,02831dc3-e511-4a8d-8824-6349ec860894,idfa,9feb0ef5-4764-4a92-9ecc-af9a984948f8,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 07:03:49,eacf94c4-d0bd-4e1d-a120-7ce179a54fcf,idfa,482d922b-1e22-4197-9ac9-7797ecb4e9df,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 07:03:27,cc1c8850-dcc5-4a80-a4a8-f47c6aa90c96,idfa,754677a7-3215-459d-8959-0ed9af2ca0ee,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 07:05:15,eacf94c4-d0bd-4e1d-a120-7ce179a54fcf,idfa,482d922b-1e22-4197-9ac9-7797ecb4e9df,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 10:11:20,05cc0b16-ab99-4f8c-8ca8-abb2fee9e536,idfa,cd57525f-3074-4f01-b120-925908ea8f54,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 04:35:43,561bab42-4bd7-43f5-8b67-3b89626f34e8,idfv,561bab42-4bd7-43f5-8b67-3b89626f34e8,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 08:58:58,d116fef4-bcaa-4928-b23e-13eb0d541561,idfa,83c6647e-d5e0-4f1d-9a5a-b800c60145d8,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 08:49:45,b77af034-c1b5-4333-83d1-5092904670ea,idfa,0cf03a21-6232-4847-910e-47a622c3ea1b,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 10:58:28,4d43cb27-585b-4578-8bb4-5b0d1adee5fa,idfa,5a7a18bc-3441-42b5-8fc6-695d513e789c,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
2021-01-12 02:14:34,bf55a544-79c1-4794-8e5e-016e95296f34,idfa,212a5df1-f4f0-4ede-bd0e-bafcf45b5782,interstitial,IronSource,full gang applovin,CN,"","",A,0.00432
